trial,cond,face,subj,acc,order,fam,grp
Holly_2,2,Holly,90,0,2,1,ctb
Clare_2,2,Clare,90,1,2,1,ctb
Marta_2,2,Marta,90,0,2,1,ctb
Matt_2,2,Matt,90,1,2,1,ctb
Johan_2,2,Johan,91,0,3,1,ctb
Tina_2,2,Tina,91,0,3,1,ctb
Steve_2,2,Steve,91,0,3,1,ctb
Rik_2,2,Rik,91,0,3,1,ctb
Sneha_2,2,Sneha,91,0,3,1,ctb
Verity_2,2,Verity,91,0,3,1,ctb
Holly_2,2,Holly,91,0,3,1,ctb
Clare_2,2,Clare,91,0,3,1,ctb
Marta_2,2,Marta,91,0,3,1,ctb
Matt_2,2,Matt,91,0,3,1,ctb
Johan_3,3,Johan,51,1,3,1,ctb
Tina_3,3,Tina,51,0,3,1,ctb
Steve_3,3,Steve,51,0,3,1,ctb
Rik_3,3,Rik,51,0,3,1,ctb
Sneha_3,3,Sneha,51,0,3,1,ctb
Verity_3,3,Verity,51,0,3,1,ctb
Holly_3,3,Holly,51,0,3,1,ctb
Clare_3,3,Clare,51,1,3,1,ctb
Marta_3,3,Marta,51,0,3,1,ctb
Matt_3,3,Matt,51,1,3,1,ctb
Johan_3,3,Johan,52,0,2,1,ctb
Tina_3,3,Tina,52,1,2,1,ctb
Steve_3,3,Steve,52,0,2,1,ctb
Rik_3,3,Rik,52,1,2,1,ctb
Sneha_3,3,Sneha,52,0,2,1,ctb
Verity_3,3,Verity,52,0,2,1,ctb
Holly_3,3,Holly,52,0,2,1,ctb
Clare_3,3,Clare,52,0,2,1,ctb
Marta_3,3,Marta,52,1,2,1,ctb
Matt_3,3,Matt,52,0,2,1,ctb
Johan_3,3,Johan,53,1,3,1,ctb
Tina_3,3,Tina,53,0,3,1,ctb
Steve_3,3,Steve,53,0,3,1,ctb
Rik_3,3,Rik,53,0,3,1,ctb
Sneha_3,3,Sneha,53,0,3,1,ctb
Verity_3,3,Verity,53,0,3,1,ctb
Holly_3,3,Holly,53,0,3,1,ctb
Clare_3,3,Clare,53,0,3,1,ctb
Marta_3,3,Marta,53,0,3,1,ctb
Matt_3,3,Matt,53,0,3,1,ctb
Johan_3,3,Johan,54,0,3,1,ctb
Tina_3,3,Tina,54,0,3,1,ctb
Steve_3,3,Steve,54,0,3,1,ctb
Rik_3,3,Rik,54,0,3,1,ctb
Sneha_3,3,Sneha,54,1,3,1,ctb
Verity_3,3,Verity,54,1,3,1,ctb
Holly_3,3,Holly,54,0,3,1,ctb
Clare_3,3,Clare,54,0,3,1,ctb
Marta_3,3,Marta,54,0,3,1,ctb
Matt_3,3,Matt,54,0,3,1,ctb
Johan_3,3,Johan,55,0,2,1,ctb
Tina_3,3,Tina,55,0,2,1,ctb
Steve_3,3,Steve,55,1,2,1,ctb
Rik_3,3,Rik,55,1,2,1,ctb
Sneha_3,3,Sneha,55,1,2,1,ctb
Verity_3,3,Verity,55,0,2,1,ctb
Holly_3,3,Holly,55,0,2,1,ctb
Clare_3,3,Clare,55,1,2,1,ctb
Marta_3,3,Marta,55,0,2,1,ctb
Matt_3,3,Matt,55,1,2,1,ctb
Johan_3,3,Johan,56,1,3,1,ctb
Tina_3,3,Tina,56,0,3,1,ctb
Steve_3,3,Steve,56,1,3,1,ctb
Rik_3,3,Rik,56,1,3,1,ctb
Sneha_3,3,Sneha,56,1,3,1,ctb
Verity_3,3,Verity,56,1,3,1,ctb
Holly_3,3,Holly,56,0,3,1,ctb
Clare_3,3,Clare,56,1,3,1,ctb
Marta_3,3,Marta,56,0,3,1,ctb
Matt_3,3,Matt,56,0,3,1,ctb
Johan_3,3,Johan,57,1,2,1,ctb
Tina_3,3,Tina,57,0,2,1,ctb
Steve_3,3,Steve,57,1,2,1,ctb
Rik_3,3,Rik,57,1,2,1,ctb
Sneha_3,3,Sneha,57,1,2,1,ctb
Verity_3,3,Verity,57,0,2,1,ctb
Holly_3,3,Holly,57,0,2,1,ctb
Clare_3,3,Clare,57,0,2,1,ctb
Marta_3,3,Marta,57,1,2,1,ctb
Matt_3,3,Matt,57,0,2,1,ctb
Johan_3,3,Johan,58,0,2,1,ctb
Tina_3,3,Tina,58,0,2,1,ctb
Steve_3,3,Steve,58,1,2,1,ctb
Rik_3,3,Rik,58,0,2,1,ctb
Sneha_3,3,Sneha,58,0,2,1,ctb
Verity_3,3,Verity,58,1,2,1,ctb
Holly_3,3,Holly,58,0,2,1,ctb
Clare_3,3,Clare,58,0,2,1,ctb
Marta_3,3,Marta,58,0,2,1,ctb
Matt_3,3,Matt,58,0,2,1,ctb
Johan_3,3,Johan,59,0,3,1,ctb
Tina_3,3,Tina,59,0,3,1,ctb
Steve_3,3,Steve,59,0,3,1,ctb
Rik_3,3,Rik,59,1,3,1,ctb
Sneha_3,3,Sneha,59,0,3,1,ctb
Verity_3,3,Verity,59,0,3,1,ctb
Holly_3,3,Holly,59,0,3,1,ctb
Clare_3,3,Clare,59,0,3,1,ctb
Marta_3,3,Marta,59,0,3,1,ctb
Matt_3,3,Matt,59,1,3,1,ctb
Johan_3,3,Johan,60,1,3,1,ctb
Tina_3,3,Tina,60,0,3,1,ctb
Steve_3,3,Steve,60,1,3,1,ctb
Rik_3,3,Rik,60,0,3,1,ctb
Sneha_3,3,Sneha,60,0,3,1,ctb
Verity_3,3,Verity,60,0,3,1,ctb
Holly_3,3,Holly,60,0,3,1,ctb
Clare_3,3,Clare,60,0,3,1,ctb
Marta_3,3,Marta,60,0,3,1,ctb
Matt_3,3,Matt,60,1,3,1,ctb
Johan_3,3,Johan,61,1,3,1,ctb
Tina_3,3,Tina,61,0,3,1,ctb
Steve_3,3,Steve,61,0,3,1,ctb
Rik_3,3,Rik,61,1,3,1,ctb
Sneha_3,3,Sneha,61,0,3,1,ctb
Verity_3,3,Verity,61,0,3,1,ctb
Holly_3,3,Holly,61,0,3,1,ctb
Clare_3,3,Clare,61,0,3,1,ctb
Marta_3,3,Marta,61,0,3,1,ctb
Matt_3,3,Matt,61,0,3,1,ctb
Johan_3,3,Johan,62,1,2,1,ctb
Tina_3,3,Tina,62,0,2,1,ctb
Steve_3,3,Steve,62,1,2,1,ctb
Rik_3,3,Rik,62,1,2,1,ctb
Sneha_3,3,Sneha,62,1,2,1,ctb
Verity_3,3,Verity,62,0,2,1,ctb
Holly_3,3,Holly,62,0,2,1,ctb
Clare_3,3,Clare,62,0,2,1,ctb
Marta_3,3,Marta,62,0,2,1,ctb
Matt_3,3,Matt,62,1,2,1,ctb
Johan_3,3,Johan,63,1,3,1,ctb
Tina_3,3,Tina,63,0,3,1,ctb
Steve_3,3,Steve,63,0,3,1,ctb
Rik_3,3,Rik,63,0,3,1,ctb
Sneha_3,3,Sneha,63,1,3,1,ctb
Verity_3,3,Verity,63,0,3,1,ctb
Holly_3,3,Holly,63,0,3,1,ctb
Clare_3,3,Clare,63,1,3,1,ctb
Marta_3,3,Marta,63,1,3,1,ctb
Matt_3,3,Matt,63,0,3,1,ctb
Johan_3,3,Johan,64,1,3,1,ctb
Tina_3,3,Tina,64,0,3,1,ctb
Steve_3,3,Steve,64,1,3,1,ctb
Rik_3,3,Rik,64,1,3,1,ctb
Sneha_3,3,Sneha,64,0,3,1,ctb
Verity_3,3,Verity,64,1,3,1,ctb
Holly_3,3,Holly,64,0,3,1,ctb
Clare_3,3,Clare,64,0,3,1,ctb
Marta_3,3,Marta,64,0,3,1,ctb
Matt_3,3,Matt,64,0,3,1,ctb
Johan_3,3,Johan,65,0,2,1,ctb
Tina_3,3,Tina,65,0,2,1,ctb
Steve_3,3,Steve,65,0,2,1,ctb
Rik_3,3,Rik,65,0,2,1,ctb
Sneha_3,3,Sneha,65,0,2,1,ctb
Verity_3,3,Verity,65,1,2,1,ctb
Holly_3,3,Holly,65,0,2,1,ctb
Clare_3,3,Clare,65,0,2,1,ctb
Marta_3,3,Marta,65,0,2,1,ctb
Matt_3,3,Matt,65,0,2,1,ctb
Johan_3,3,Johan,66,0,2,1,ctb
Tina_3,3,Tina,66,0,2,1,ctb
Steve_3,3,Steve,66,1,2,1,ctb
Rik_3,3,Rik,66,1,2,1,ctb
Sneha_3,3,Sneha,66,0,2,1,ctb
Verity_3,3,Verity,66,0,2,1,ctb
Holly_3,3,Holly,66,0,2,1,ctb
Clare_3,3,Clare,66,0,2,1,ctb
Marta_3,3,Marta,66,1,2,1,ctb
Matt_3,3,Matt,66,0,2,1,ctb
Johan_3,3,Johan,67,0,2,1,ctb
Tina_3,3,Tina,67,0,2,1,ctb
Steve_3,3,Steve,67,0,2,1,ctb
Rik_3,3,Rik,67,1,2,1,ctb
Sneha_3,3,Sneha,67,1,2,1,ctb
Verity_3,3,Verity,67,0,2,1,ctb
Holly_3,3,Holly,67,0,2,1,ctb
Clare_3,3,Clare,67,0,2,1,ctb
Marta_3,3,Marta,67,0,2,1,ctb
Matt_3,3,Matt,67,0,2,1,ctb
Johan_3,3,Johan,68,1,3,1,ctb
Tina_3,3,Tina,68,0,3,1,ctb
Steve_3,3,Steve,68,0,3,1,ctb
Rik_3,3,Rik,68,0,3,1,ctb
Sneha_3,3,Sneha,68,1,3,1,ctb
Verity_3,3,Verity,68,0,3,1,ctb
Holly_3,3,Holly,68,0,3,1,ctb
Clare_3,3,Clare,68,1,3,1,ctb
Marta_3,3,Marta,68,0,3,1,ctb
Matt_3,3,Matt,68,0,3,1,ctb
Johan_3,3,Johan,69,1,2,1,ctb
Tina_3,3,Tina,69,0,2,1,ctb
Steve_3,3,Steve,69,0,2,1,ctb
Rik_3,3,Rik,69,0,2,1,ctb
Sneha_3,3,Sneha,69,0,2,1,ctb
Verity_3,3,Verity,69,1,2,1,ctb
Holly_3,3,Holly,69,0,2,1,ctb
Clare_3,3,Clare,69,0,2,1,ctb
Marta_3,3,Marta,69,0,2,1,ctb
Matt_3,3,Matt,69,0,2,1,ctb
Johan_3,3,Johan,70,1,3,1,ctb
Tina_3,3,Tina,70,1,3,1,ctb
Steve_3,3,Steve,70,0,3,1,ctb
Rik_3,3,Rik,70,1,3,1,ctb
Sneha_3,3,Sneha,70,0,3,1,ctb
Verity_3,3,Verity,70,0,3,1,ctb
Holly_3,3,Holly,70,0,3,1,ctb
Clare_3,3,Clare,70,0,3,1,ctb
Marta_3,3,Marta,70,0,3,1,ctb
Matt_3,3,Matt,70,1,3,1,ctb
Johan_3,3,Johan,71,1,3,1,ctb
Tina_3,3,Tina,71,0,3,1,ctb
Steve_3,3,Steve,71,1,3,1,ctb
Rik_3,3,Rik,71,0,3,1,ctb
Sneha_3,3,Sneha,71,0,3,1,ctb
Verity_3,3,Verity,71,1,3,1,ctb
Holly_3,3,Holly,71,0,3,1,ctb
Clare_3,3,Clare,71,1,3,1,ctb
Marta_3,3,Marta,71,0,3,1,ctb
Matt_3,3,Matt,71,0,3,1,ctb
Johan_3,3,Johan,72,1,3,1,ctb
Tina_3,3,Tina,72,1,3,1,ctb
Steve_3,3,Steve,72,1,3,1,ctb
Rik_3,3,Rik,72,1,3,1,ctb
Sneha_3,3,Sneha,72,1,3,1,ctb
Verity_3,3,Verity,72,1,3,1,ctb
Holly_3,3,Holly,72,0,3,1,ctb
Clare_3,3,Clare,72,1,3,1,ctb
Marta_3,3,Marta,72,1,3,1,ctb
Matt_3,3,Matt,72,0,3,1,ctb
Johan_3,3,Johan,73,1,3,1,ctb
Tina_3,3,Tina,73,1,3,1,ctb
Steve_3,3,Steve,73,0,3,1,ctb
Rik_3,3,Rik,73,1,3,1,ctb
Sneha_3,3,Sneha,73,0,3,1,ctb
Verity_3,3,Verity,73,0,3,1,ctb
Holly_3,3,Holly,73,0,3,1,ctb
Clare_3,3,Clare,73,0,3,1,ctb
Marta_3,3,Marta,73,1,3,1,ctb
Matt_3,3,Matt,73,0,3,1,ctb
Johan_3,3,Johan,74,0,3,1,ctb
Tina_3,3,Tina,74,0,3,1,ctb
Steve_3,3,Steve,74,0,3,1,ctb
Rik_3,3,Rik,74,0,3,1,ctb
Sneha_3,3,Sneha,74,1,3,1,ctb
Verity_3,3,Verity,74,0,3,1,ctb
Holly_3,3,Holly,74,1,3,1,ctb
Clare_3,3,Clare,74,0,3,1,ctb
Marta_3,3,Marta,74,0,3,1,ctb
Matt_3,3,Matt,74,0,3,1,ctb
Johan_3,3,Johan,75,1,3,1,ctb
Tina_3,3,Tina,75,0,3,1,ctb
Steve_3,3,Steve,75,1,3,1,ctb
Rik_3,3,Rik,75,0,3,1,ctb
Sneha_3,3,Sneha,75,1,3,1,ctb
Verity_3,3,Verity,75,0,3,1,ctb
Holly_3,3,Holly,75,0,3,1,ctb
Clare_3,3,Clare,75,1,3,1,ctb
Marta_3,3,Marta,75,1,3,1,ctb
Matt_3,3,Matt,75,0,3,1,ctb
Johan_3,3,Johan,76,0,3,1,ctb
Tina_3,3,Tina,76,0,3,1,ctb
Steve_3,3,Steve,76,0,3,1,ctb
Rik_3,3,Rik,76,0,3,1,ctb
Sneha_3,3,Sneha,76,0,3,1,ctb
Verity_3,3,Verity,76,0,3,1,ctb
Holly_3,3,Holly,76,1,3,1,ctb
Clare_3,3,Clare,76,1,3,1,ctb
Marta_3,3,Marta,76,1,3,1,ctb
Matt_3,3,Matt,76,0,3,1,ctb
Johan_3,3,Johan,77,0,3,1,ctb
Tina_3,3,Tina,77,0,3,1,ctb
Steve_3,3,Steve,77,0,3,1,ctb
Rik_3,3,Rik,77,0,3,1,ctb
Sneha_3,3,Sneha,77,0,3,1,ctb
Verity_3,3,Verity,77,0,3,1,ctb
Holly_3,3,Holly,77,0,3,1,ctb
Clare_3,3,Clare,77,1,3,1,ctb
Marta_3,3,Marta,77,0,3,1,ctb
Matt_3,3,Matt,77,0,3,1,ctb
Johan_3,3,Johan,78,0,1,1,ctb
Tina_3,3,Tina,78,0,1,1,ctb
Steve_3,3,Steve,78,1,1,1,ctb
Rik_3,3,Rik,78,1,1,1,ctb
Sneha_3,3,Sneha,78,0,1,1,ctb
Verity_3,3,Verity,78,0,1,1,ctb
Holly_3,3,Holly,78,0,1,1,ctb
Clare_3,3,Clare,78,0,1,1,ctb
Marta_3,3,Marta,78,0,1,1,ctb
Matt_3,3,Matt,78,0,1,1,ctb
Johan_3,3,Johan,79,0,1,1,ctb
Tina_3,3,Tina,79,0,1,1,ctb
Steve_3,3,Steve,79,0,1,1,ctb
Rik_3,3,Rik,79,0,1,1,ctb
Sneha_3,3,Sneha,79,0,1,1,ctb
Verity_3,3,Verity,79,0,1,1,ctb
Holly_3,3,Holly,79,0,1,1,ctb
Clare_3,3,Clare,79,0,1,1,ctb
Marta_3,3,Marta,79,1,1,1,ctb
Matt_3,3,Matt,79,0,1,1,ctb
Johan_3,3,Johan,80,0,1,1,ctb
Tina_3,3,Tina,80,0,1,1,ctb
Steve_3,3,Steve,80,0,1,1,ctb
Rik_3,3,Rik,80,1,1,1,ctb
Sneha_3,3,Sneha,80,0,1,1,ctb
Verity_3,3,Verity,80,0,1,1,ctb
Holly_3,3,Holly,80,0,1,1,ctb
Clare_3,3,Clare,80,0,1,1,ctb
Marta_3,3,Marta,80,0,1,1,ctb
Matt_3,3,Matt,80,0,1,1,ctb
Johan_3,3,Johan,81,0,1,1,ctb
Tina_3,3,Tina,81,0,1,1,ctb
Steve_3,3,Steve,81,0,1,1,ctb
Rik_3,3,Rik,81,0,1,1,ctb
Sneha_3,3,Sneha,81,0,1,1,ctb
Verity_3,3,Verity,81,1,1,1,ctb
Holly_3,3,Holly,81,0,1,1,ctb
Clare_3,3,Clare,81,1,1,1,ctb
Marta_3,3,Marta,81,0,1,1,ctb
Matt_3,3,Matt,81,0,1,1,ctb
Johan_3,3,Johan,82,0,1,1,ctb
Tina_3,3,Tina,82,0,1,1,ctb
Steve_3,3,Steve,82,0,1,1,ctb
Rik_3,3,Rik,82,0,1,1,ctb
Sneha_3,3,Sneha,82,0,1,1,ctb
Verity_3,3,Verity,82,0,1,1,ctb
Holly_3,3,Holly,82,0,1,1,ctb
Clare_3,3,Clare,82,0,1,1,ctb
Marta_3,3,Marta,82,0,1,1,ctb
Matt_3,3,Matt,82,0,1,1,ctb
Johan_3,3,Johan,83,0,1,1,ctb
Tina_3,3,Tina,83,0,1,1,ctb
Steve_3,3,Steve,83,0,1,1,ctb
Rik_3,3,Rik,83,0,1,1,ctb
Sneha_3,3,Sneha,83,0,1,1,ctb
Verity_3,3,Verity,83,1,1,1,ctb
Holly_3,3,Holly,83,0,1,1,ctb
Clare_3,3,Clare,83,0,1,1,ctb
Marta_3,3,Marta,83,0,1,1,ctb
Matt_3,3,Matt,83,0,1,1,ctb
Johan_3,3,Johan,84,0,1,1,ctb
Tina_3,3,Tina,84,0,1,1,ctb
Steve_3,3,Steve,84,0,1,1,ctb
Rik_3,3,Rik,84,0,1,1,ctb
Sneha_3,3,Sneha,84,1,1,1,ctb
Verity_3,3,Verity,84,0,1,1,ctb
Holly_3,3,Holly,84,0,1,1,ctb
Clare_3,3,Clare,84,0,1,1,ctb
Marta_3,3,Marta,84,1,1,1,ctb
Matt_3,3,Matt,84,0,1,1,ctb
Johan_3,3,Johan,85,1,1,1,ctb
Tina_3,3,Tina,85,0,1,1,ctb
Steve_3,3,Steve,85,0,1,1,ctb
Rik_3,3,Rik,85,0,1,1,ctb
Sneha_3,3,Sneha,85,0,1,1,ctb
Verity_3,3,Verity,85,1,1,1,ctb
Holly_3,3,Holly,85,0,1,1,ctb
Clare_3,3,Clare,85,0,1,1,ctb
Marta_3,3,Marta,85,0,1,1,ctb
Matt_3,3,Matt,85,0,1,1,ctb
Johan_3,3,Johan,86,0,1,1,ctb
Tina_3,3,Tina,86,0,1,1,ctb
Steve_3,3,Steve,86,0,1,1,ctb
Rik_3,3,Rik,86,0,1,1,ctb
Sneha_3,3,Sneha,86,0,1,1,ctb
Verity_3,3,Verity,86,0,1,1,ctb
Holly_3,3,Holly,86,0,1,1,ctb
Clare_3,3,Clare,86,0,1,1,ctb
Marta_3,3,Marta,86,0,1,1,ctb
Matt_3,3,Matt,86,1,1,1,ctb
Johan_3,3,Johan,87,0,1,1,ctb
Tina_3,3,Tina,87,1,1,1,ctb
Steve_3,3,Steve,87,0,1,1,ctb
Rik_3,3,Rik,87,0,1,1,ctb
Sneha_3,3,Sneha,87,1,1,1,ctb
Verity_3,3,Verity,87,0,1,1,ctb
Holly_3,3,Holly,87,0,1,1,ctb
Clare_3,3,Clare,87,0,1,1,ctb
Marta_3,3,Marta,87,1,1,1,ctb
Matt_3,3,Matt,87,0,1,1,ctb
Johan_3,3,Johan,88,1,1,1,ctb
Tina_3,3,Tina,88,0,1,1,ctb
Steve_3,3,Steve,88,0,1,1,ctb
Rik_3,3,Rik,88,0,1,1,ctb
Sneha_3,3,Sneha,88,0,1,1,ctb
Verity_3,3,Verity,88,0,1,1,ctb
Holly_3,3,Holly,88,0,1,1,ctb
Clare_3,3,Clare,88,0,1,1,ctb
Marta_3,3,Marta,88,0,1,1,ctb
Matt_3,3,Matt,88,0,1,1,ctb
Johan_3,3,Johan,89,1,1,1,ctb
Tina_3,3,Tina,89,0,1,1,ctb
Steve_3,3,Steve,89,1,1,1,ctb
Rik_3,3,Rik,89,1,1,1,ctb
Sneha_3,3,Sneha,89,0,1,1,ctb
Verity_3,3,Verity,89,1,1,1,ctb
Holly_3,3,Holly,89,0,1,1,ctb
Clare_3,3,Clare,89,1,1,1,ctb
Marta_3,3,Marta,89,0,1,1,ctb
Matt_3,3,Matt,89,0,1,1,ctb
Johan_3,3,Johan,90,1,1,1,ctb
Tina_3,3,Tina,90,0,1,1,ctb
Steve_3,3,Steve,90,1,1,1,ctb
Rik_3,3,Rik,90,1,1,1,ctb
Sneha_3,3,Sneha,90,1,1,1,ctb
Verity_3,3,Verity,90,0,1,1,ctb
Holly_3,3,Holly,90,0,1,1,ctb
Clare_3,3,Clare,90,0,1,1,ctb
Marta_3,3,Marta,90,0,1,1,ctb
Matt_3,3,Matt,90,0,1,1,ctb
Johan_3,3,Johan,91,0,1,1,ctb
Tina_3,3,Tina,91,0,1,1,ctb
Steve_3,3,Steve,91,0,1,1,ctb
Rik_3,3,Rik,91,0,1,1,ctb
Sneha_3,3,Sneha,91,0,1,1,ctb
Verity_3,3,Verity,91,1,1,1,ctb
Holly_3,3,Holly,91,0,1,1,ctb
Clare_3,3,Clare,91,0,1,1,ctb
Marta_3,3,Marta,91,1,1,1,ctb
Matt_3,3,Matt,91,0,1,1,ctb
